GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
0500000US42003,42003,"Allegheny County, Pennsylvania",0600000US4200384704,4200384704,Allegheny County - COUNTY SUBDIVISION AND PLACE - White Oak borough,White Oak borough,7862,3888,6.67,0.05,6.62,1187.4,587.2
0500000US42003,42003,"Allegheny County, Pennsylvania",0700000US420038470484704,420038470484704,Allegheny County - COUNTY SUBDIVISION AND PLACE - White Oak borough - White Oak borough,White Oak borough,7862,3888,6.67,0.05,6.62,1187.4,587.2
0500000US42003,42003,"Allegheny County, Pennsylvania",0600000US4200385184,4200385184,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilkins township,Wilkins township,6357,3381,2.74,0.00,2.74,2316.0,1231.8
0500000US42003,42003,"Allegheny County, Pennsylvania",0700000US420038518499999,420038518499999,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilkins township - Wilkins township,Wilkins township,6357,3381,2.74,0.00,2.74,2316.0,1231.8
0500000US42003,42003,"Allegheny County, Pennsylvania",0600000US4200385188,4200385188,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilkinsburg borough,Wilkinsburg borough,15930,10046,2.25,0.00,2.25,7076.4,4462.6
0500000US42003,42003,"Allegheny County, Pennsylvania",0700000US420038518885188,420038518885188,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilkinsburg borough - Wilkinsburg borough,Wilkinsburg borough,15930,10046,2.25,0.00,2.25,7076.4,4462.6
0500000US42003,42003,"Allegheny County, Pennsylvania",0600000US4200385496,4200385496,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilmerding borough,Wilmerding borough,2190,1189,0.43,0.00,0.43,5116.7,2778.0
0500000US42003,42003,"Allegheny County, Pennsylvania",0700000US420038549685496,420038549685496,Allegheny County - COUNTY SUBDIVISION AND PLACE - Wilmerding borough - Wilmerding borough,Wilmerding borough,2190,1189,0.43,0.00,0.43,5116.7,2778.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200302056,4200302056,Allegheny County - PLACE - Allison Park CDP,Allison Park CDP,21552,9177,13.84,0.00,13.84,1557.4,663.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200303320,4200303320,Allegheny County - PLACE - Aspinwall borough,Aspinwall borough,2801,1497,0.38,0.03,0.35,7997.9,4274.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200303608,4200303608,Allegheny County - PLACE - Avalon borough,Avalon borough,4705,2729,0.69,0.07,0.62,7629.8,4425.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200303816,4200303816,Allegheny County - PLACE - Bairdford CDP,Bairdford CDP,698,331,1.51,0.00,1.51,461.1,218.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200303864,4200303864,Allegheny County - PLACE - Bakerstown CDP,Bakerstown CDP,1761,810,2.18,0.00,2.18,807.3,371.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200303928,4200303928,Allegheny County - PLACE - Baldwin borough,Baldwin borough,19767,9335,5.89,0.11,5.78,3418.1,1614.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200305216,4200305216,Allegheny County - PLACE - Bell Acres borough,Bell Acres borough,1388,571,5.37,0.00,5.37,258.6,106.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200305312,4200305312,Allegheny County - PLACE - Bellevue borough,Bellevue borough,8370,4703,1.12,0.11,1.01,8295.7,4661.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200305504,4200305504,Allegheny County - PLACE - Ben Avon borough,Ben Avon borough,1781,810,0.46,0.08,0.38,4699.9,2137.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200305520,4200305520,Allegheny County - PLACE - Ben Avon Heights borough,Ben Avon Heights borough,371,137,0.17,0.00,0.17,2140.0,790.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200306064,4200306064,Allegheny County - PLACE - Bethel Park municipality,Bethel Park municipality,32313,14311,11.67,0.00,11.67,2768.7,1226.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200307000,4200307000,Allegheny County - PLACE - Blawnox borough,Blawnox borough,1432,899,0.44,0.14,0.30,4829.3,3031.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200307688,4200307688,Allegheny County - PLACE - Boston CDP,Boston CDP,545,263,0.36,0.04,0.33,1671.1,806.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200307976,4200307976,Allegheny County - PLACE - Brackenridge borough,Brackenridge borough,3260,1689,0.56,0.04,0.51,6373.4,3302.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200307992,4200307992,Allegheny County - PLACE - Braddock borough,Braddock borough,2159,1086,0.65,0.08,0.56,3833.5,1928.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200308008,4200308008,Allegheny County - PLACE - Braddock Hills borough,Braddock Hills borough,1880,1078,0.96,0.01,0.95,1983.9,1137.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200308064,4200308064,Allegheny County - PLACE - Bradford Woods borough,Bradford Woods borough,1171,497,0.89,0.00,0.89,1316.1,558.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200308416,4200308416,Allegheny County - PLACE - Brentwood borough,Brentwood borough,9643,4792,1.45,0.00,1.45,6660.8,3310.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200308624,4200308624,Allegheny County - PLACE - Bridgeville borough,Bridgeville borough,5148,2677,1.10,0.00,1.10,4697.4,2442.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200311336,4200311336,Allegheny County - PLACE - Carnegie borough,Carnegie borough,7972,4329,1.62,0.00,1.62,4928.7,2676.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200311348,4200311348,Allegheny County - PLACE - Carnot-Moon CDP,Carnot-Moon CDP,11372,5354,5.98,0.00,5.98,1902.0,895.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200311680,4200311680,Allegheny County - PLACE - Castle Shannon borough,Castle Shannon borough,8316,4146,1.60,0.00,1.60,5207.8,2596.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200312496,4200312496,Allegheny County - PLACE - Chalfant borough,Chalfant borough,800,450,0.16,0.00,0.16,5039.6,2834.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200313392,4200313392,Allegheny County - PLACE - Cheswick borough,Cheswick borough,1746,859,0.55,0.09,0.46,3773.5,1856.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200313608,4200313608,Allegheny County - PLACE - Churchill borough,Churchill borough,3011,1438,2.19,0.00,2.19,1376.6,657.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200313704,4200313704,Allegheny County - PLACE - Clairton city,Clairton city,6796,3889,3.02,0.23,2.79,2437.4,1394.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200314296,4200314296,Allegheny County - PLACE - Clinton CDP,Clinton CDP,434,225,0.83,0.01,0.82,526.4,272.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200316144,4200316144,Allegheny County - PLACE - Coraopolis borough,Coraopolis borough,5677,3101,1.46,0.13,1.33,4273.3,2334.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200316848,4200316848,Allegheny County - PLACE - Crafton borough,Crafton borough,5951,3110,1.14,0.00,1.14,5206.9,2721.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200317832,4200317832,Allegheny County - PLACE - Curtisville CDP,Curtisville CDP,1064,513,1.42,0.00,1.42,747.4,360.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200319576,4200319576,Allegheny County - PLACE - Dormont borough,Dormont borough,8593,4308,0.76,0.00,0.76,11301.6,5665.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200319856,4200319856,Allegheny County - PLACE - Dravosburg borough,Dravosburg borough,1792,1000,1.06,0.09,0.97,1850.9,1032.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200320432,4200320432,Allegheny County - PLACE - Duquesne city,Duquesne city,5565,3163,2.04,0.22,1.82,3061.0,1739.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200321444,4200321444,Allegheny County - PLACE - East McKeesport borough,East McKeesport borough,2126,1152,0.41,0.00,0.41,5147.9,2789.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200321712,4200321712,Allegheny County - PLACE - East Pittsburgh borough,East Pittsburgh borough,1822,1035,0.39,0.00,0.39,4699.1,2669.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200322520,4200322520,Allegheny County - PLACE - Edgewood borough,Edgewood borough,3118,1669,0.59,0.00,0.59,5307.6,2841.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200322576,4200322576,Allegheny County - PLACE - Edgeworth borough,Edgeworth borough,1680,655,1.68,0.18,1.50,1122.7,437.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200322992,4200322992,Allegheny County - PLACE - Elizabeth borough,Elizabeth borough,1493,715,0.41,0.07,0.34,4359.3,2087.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200323616,4200323616,Allegheny County - PLACE - Emsworth borough,Emsworth borough,2449,1201,0.69,0.12,0.57,4306.8,2112.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200323720,4200323720,Allegheny County - PLACE - Enlow CDP,Enlow CDP,1013,514,0.67,0.00,0.67,1502.0,762.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200324160,4200324160,Allegheny County - PLACE - Etna borough,Etna borough,3451,1812,0.79,0.06,0.73,4723.4,2480.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200326592,4200326592,Allegheny County - PLACE - Forest Hills borough,Forest Hills borough,6518,3304,1.56,0.00,1.56,4168.1,2112.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200327120,4200327120,Allegheny County - PLACE - Fox Chapel borough,Fox Chapel borough,5388,2186,7.87,0.01,7.87,685.0,277.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200327552,4200327552,Allegheny County - PLACE - Franklin Park borough,Franklin Park borough,13470,4882,13.53,0.00,13.52,996.1,361.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200329040,4200329040,Allegheny County - PLACE - Gibsonia CDP,Gibsonia CDP,2733,1054,3.85,0.00,3.85,710.6,274.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200329432,4200329432,Allegheny County - PLACE - Glassport borough,Glassport borough,4483,2255,1.79,0.20,1.58,2834.5,1425.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200329592,4200329592,Allegheny County - PLACE - Glenfield borough,Glenfield borough,205,96,0.99,0.17,0.82,250.0,117.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200329732,4200329732,Allegheny County - PLACE - Glen Osborne borough,Glen Osborne borough,547,216,0.56,0.14,0.43,1276.8,504.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200329800,4200329800,Allegheny County - PLACE - Glenshaw CDP,Glenshaw CDP,8981,3788,3.10,0.00,3.10,2895.8,1221.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200331120,4200331120,Allegheny County - PLACE - Greenock CDP,Greenock CDP,2195,1017,1.17,0.10,1.07,2059.7,954.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200331256,4200331256,Allegheny County - PLACE - Green Tree borough,Green Tree borough,4432,2072,2.08,0.00,2.08,2135.5,998.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200333024,4200333024,Allegheny County - PLACE - Harwick CDP,Harwick CDP,899,497,0.44,0.00,0.44,2034.3,1124.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200333312,4200333312,Allegheny County - PLACE - Haysville borough,Haysville borough,70,37,0.23,0.06,0.17,405.9,214.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200333592,4200333592,Allegheny County - PLACE - Heidelberg borough,Heidelberg borough,1244,665,0.28,0.00,0.28,4390.2,2346.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200335424,4200335424,Allegheny County - PLACE - Homestead borough,Homestead borough,3165,1895,0.64,0.07,0.58,5499.7,3292.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200336768,4200336768,Allegheny County - PLACE - Imperial CDP,Imperial CDP,2541,1198,3.13,0.00,3.13,811.5,382.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200337000,4200337000,Allegheny County - PLACE - Ingram borough,Ingram borough,3330,1623,0.43,0.00,0.43,7672.2,3739.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200337955,4200337955,Allegheny County - PLACE - Jefferson Hills borough,Jefferson Hills borough,10619,4537,16.68,0.17,16.52,642.9,274.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200342392,4200342392,Allegheny County - PLACE - Leetsdale borough,Leetsdale borough,1218,632,1.18,0.18,1.00,1217.6,631.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200343064,4200343064,Allegheny County - PLACE - Liberty borough,Liberty borough,2551,1151,1.49,0.06,1.43,1783.4,804.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200343408,4200343408,Allegheny County - PLACE - Lincoln borough,Lincoln borough,1072,477,5.01,0.21,4.80,223.4,99.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200346072,4200346072,Allegheny County - PLACE - McDonald borough (part),McDonald borough (part),383,190,0.20,0.00,0.20,1917.4,951.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200346256,4200346256,Allegheny County - PLACE - McKeesport city,McKeesport city,19731,10088,5.41,0.37,5.04,3911.5,1999.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200346264,4200346264,Allegheny County - PLACE - McKees Rocks borough,McKees Rocks borough,6104,3342,1.12,0.06,1.06,5777.5,3163.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200349920,4200349920,Allegheny County - PLACE - Millvale borough,Millvale borough,3744,2118,0.68,0.06,0.62,6044.3,3419.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200350528,4200350528,Allegheny County - PLACE - Monroeville municipality,Monroeville municipality,28386,13496,19.74,0.01,19.74,1438.1,683.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200351744,4200351744,Allegheny County - PLACE - Mount Oliver borough,Mount Oliver borough,3403,1808,0.34,0.00,0.34,10022.6,5325.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200352320,4200352320,Allegheny County - PLACE - Munhall borough,Munhall borough,11406,5825,2.39,0.09,2.30,4964.2,2535.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200354568,4200354568,Allegheny County - PLACE - Noblestown CDP,Noblestown CDP,575,234,1.21,0.00,1.21,476.0,193.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200354816,4200354816,Allegheny County - PLACE - North Braddock borough,North Braddock borough,4857,2797,1.55,0.06,1.49,3254.7,1874.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200355840,4200355840,Allegheny County - PLACE - Oakdale borough,Oakdale borough,1459,641,0.47,0.00,0.47,3108.1,1365.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200356088,4200356088,Allegheny County - PLACE - Oakmont borough,Oakmont borough,6303,3233,1.77,0.18,1.59,3965.9,2034.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200359152,4200359152,Allegheny County - PLACE - Pennsbury Village borough,Pennsbury Village borough,661,493,0.08,0.00,0.08,8753.1,6528.4
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200360712,4200360712,Allegheny County - PLACE - Pitcairn borough,Pitcairn borough,3294,1866,0.51,0.00,0.51,6521.5,3694.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200361000,4200361000,Allegheny County - PLACE - Pittsburgh city,Pittsburgh city,305704,156165,58.34,2.97,55.37,5521.4,2820.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200361328,4200361328,Allegheny County - PLACE - Pleasant Hills borough,Pleasant Hills borough,8268,3724,2.78,0.00,2.78,2977.5,1341.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200361536,4200361536,Allegheny County - PLACE - Plum borough,Plum borough,27126,11494,28.96,0.38,28.58,949.1,402.1
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200362320,4200362320,Allegheny County - PLACE - Port Vue borough,Port Vue borough,3798,1832,1.17,0.04,1.14,3343.5,1612.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200363408,4200363408,Allegheny County - PLACE - Rankin borough,Rankin borough,2122,1046,0.50,0.07,0.44,4855.8,2393.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200364184,4200364184,Allegheny County - PLACE - Rennerdale CDP,Rennerdale CDP,1150,470,0.79,0.00,0.79,1453.2,593.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200366320,4200366320,Allegheny County - PLACE - Rosslyn Farms borough,Rosslyn Farms borough,427,179,0.56,0.00,0.56,761.4,319.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200366832,4200366832,Allegheny County - PLACE - Russellton CDP,Russellton CDP,1440,647,1.43,0.00,1.43,1007.7,452.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369376,4200369376,Allegheny County - PLACE - Sewickley borough,Sewickley borough,3827,1965,1.14,0.14,1.00,3829.4,1966.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369400,4200369400,Allegheny County - PLACE - Sewickley Heights borough,Sewickley Heights borough,810,365,7.26,0.00,7.26,111.5,50.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369416,4200369416,Allegheny County - PLACE - Sewickley Hills borough,Sewickley Hills borough,639,255,2.53,0.00,2.53,252.7,100.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369776,4200369776,Allegheny County - PLACE - Sharpsburg borough,Sharpsburg borough,3446,1869,0.64,0.15,0.49,7078.3,3839.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200372403,4200372403,Allegheny County - PLACE - South Park Township CDP,South Park Township CDP,13416,5669,9.27,0.00,9.27,1447.2,611.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200372960,4200372960,Allegheny County - PLACE - Springdale borough,Springdale borough,3405,1741,1.09,0.16,0.93,3647.1,1864.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200374944,4200374944,Allegheny County - PLACE - Sturgeon CDP,Sturgeon CDP,1710,684,1.12,0.00,1.12,1526.6,610.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200375816,4200375816,Allegheny County - PLACE - Swissvale borough,Swissvale borough,8983,5072,1.24,0.04,1.20,7480.2,4223.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200376104,4200376104,Allegheny County - PLACE - Tarentum borough,Tarentum borough,4530,2417,1.39,0.17,1.22,3698.3,1973.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200376560,4200376560,Allegheny County - PLACE - Thornburg borough,Thornburg borough,455,193,0.43,0.00,0.43,1048.6,444.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200377272,4200377272,Allegheny County - PLACE - Trafford borough (part),Trafford borough (part),61,31,0.22,0.00,0.22,271.2,137.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200377912,4200377912,Allegheny County - PLACE - Turtle Creek borough,Turtle Creek borough,5349,2851,0.97,0.00,0.97,5516.8,2940.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200379277,4200379277,Allegheny County - PLACE - Upper St. Clair CDP,Upper St. Clair CDP,19229,7287,9.83,0.01,9.82,1958.5,742.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380032,4200380032,Allegheny County - PLACE - Verona borough,Verona borough,2474,1254,0.60,0.09,0.51,4899.0,2483.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380040,4200380040,Allegheny County - PLACE - Versailles borough,Versailles borough,1515,866,0.54,0.05,0.49,3118.4,1782.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380600,4200380600,Allegheny County - PLACE - Wall borough,Wall borough,580,334,0.44,0.00,0.44,1325.3,763.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200382848,4200382848,Allegheny County - PLACE - West Elizabeth borough,West Elizabeth borough,518,250,0.25,0.06,0.18,2853.2,1377.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200383200,4200383200,Allegheny County - PLACE - West Homestead borough,West Homestead borough,1929,995,1.01,0.09,0.92,2092.4,1079.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200383512,4200383512,Allegheny County - PLACE - West Mifflin borough,West Mifflin borough,20313,9462,14.51,0.29,14.21,1429.1,665.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384144,4200384144,Allegheny County - PLACE - West View borough,West View borough,6771,3173,1.01,0.00,1.01,6705.9,3142.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384440,4200384440,Allegheny County - PLACE - Whitaker borough,Whitaker borough,1271,606,0.33,0.03,0.30,4298.7,2049.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384512,4200384512,Allegheny County - PLACE - Whitehall borough,Whitehall borough,13944,6642,3.33,0.00,3.33,4193.1,1997.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384704,4200384704,Allegheny County - PLACE - White Oak borough,White Oak borough,7862,3888,6.67,0.05,6.62,1187.4,587.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200385188,4200385188,Allegheny County - PLACE - Wilkinsburg borough,Wilkinsburg borough,15930,10046,2.25,0.00,2.25,7076.4,4462.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200385496,4200385496,Allegheny County - PLACE - Wilmerding borough,Wilmerding borough,2190,1189,0.43,0.00,0.43,5116.7,2778.0
